2025-11-15 18:07:17-0500: Running with following config:
logDir = analysis_logs
maxVisits = 500
nnCacheSizePowerOfTwo = 23
nnMaxBatchSize = 64
nnMutexPoolSizePowerOfTwo = 17
nnRandomize = true
numAnalysisThreads = 2
numSearchThreads = 16
reportAnalysisWinratesAs = BLACK

2025-11-15 18:07:17-0500: Analysis Engine starting...
2025-11-15 18:07:17-0500: KataGo v1.16.4
2025-11-15 18:07:17-0500: nnRandSeed0 = 8950608039752071039
2025-11-15 18:07:17-0500: After dedups: nnModelFile0 = ../../katago_repo/run/kata1-b28c512nbt-s11653980416-d5514111622.bin.gz useFP16 auto useNHWC auto
2025-11-15 18:07:17-0500: Initializing neural net buffer to be size 19 * 19 allowing smaller boards
2025-11-15 18:07:20-0500: Found OpenCL Platform 0: NVIDIA CUDA (NVIDIA Corporation) (OpenCL 3.0 CUDA 12.8.98)
2025-11-15 18:07:20-0500: Found 1 device(s) on platform 0 with type CPU or GPU or Accelerator
2025-11-15 18:07:20-0500: Found OpenCL Device 0: NVIDIA RTX 6000 Ada Generation (NVIDIA Corporation) (score 11000300)
2025-11-15 18:07:20-0500: Creating context for OpenCL Platform: NVIDIA CUDA (NVIDIA Corporation) (OpenCL 3.0 CUDA 12.8.98)
2025-11-15 18:07:20-0500: Using OpenCL Device 0: NVIDIA RTX 6000 Ada Generation (NVIDIA Corporation) OpenCL 3.0 CUDA (Extensions: cl_khr_global_int32_base_atomics cl_khr_global_int32_extended_atomics cl_khr_local_int32_base_atomics cl_khr_local_int32_extended_atomics cl_khr_fp64 cl_khr_3d_image_writes cl_khr_byte_addressable_store cl_khr_icd cl_khr_gl_sharing cl_nv_compiler_options cl_nv_device_attribute_query cl_nv_pragma_unroll cl_nv_copy_opts cl_khr_gl_event cl_nv_create_buffer cl_khr_int64_base_atomics cl_khr_int64_extended_atomics cl_nv_kernel_attribute cl_khr_device_uuid cl_khr_pci_bus_info cl_khr_external_semaphore cl_khr_external_memory cl_khr_external_semaphore_opaque_fd cl_khr_external_memory_opaque_fd cl_khr_semaphore)
2025-11-15 18:07:20-0500: Loaded tuning parameters from: /thayerfs/home/f004h1v/.katago/opencltuning/tune11_gpuNVIDIARTX6000AdaGeneration_x19_y19_c512_mv15.txt
2025-11-15 18:07:21-0500: OpenCL backend thread 0: Model version 15
2025-11-15 18:07:21-0500: OpenCL backend thread 0: Model name: kata1-b28c512nbt-s11653980416-d5514111622
2025-11-15 18:07:23-0500: OpenCL backend thread 0: FP16Storage true FP16Compute false FP16TensorCores true FP16TensorCoresFor1x1 false
2025-11-15 18:07:23-0500: Loaded config ../../katago_repo/run/analysis.cfg
2025-11-15 18:07:23-0500: Loaded model ../../katago_repo/run/kata1-b28c512nbt-s11653980416-d5514111622.bin.gz
2025-11-15 18:07:23-0500: Analyzing up to 2 positions at a time in parallel
2025-11-15 18:07:23-0500: Started, ready to begin handling requests
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_529"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_530"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_531"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_532"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_533"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_534"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_535"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_536"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_537"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_538"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_539"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_540"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_541"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_542"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_543"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_544"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_545"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_546"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_547"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_548"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_549"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_550"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_551"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_552"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_553"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_554"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_555"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_556"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_557"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_558"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_559"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_560"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_561"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_562"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_563"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_564"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_565"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_566"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_567"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_568"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_569"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_570"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_571"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_572"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_573"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_574"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_575"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_576"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_577"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_578"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_579"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_580"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_581"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_582"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_583"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_584"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_585"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_586"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_587"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_588"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_589"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_590"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_591"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_592"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_593"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_594"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_595"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_596"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_597"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_598"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_599"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_600"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_601"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_602"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_603"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_604"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_605"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_606"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_607"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_608"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_609"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_610"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_611"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_612"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_613"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_614"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_615"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_616"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_617"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_618"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_619"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_620"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_621"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_622"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_623"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_624"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_625"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_626"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_627"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_628"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_629"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_630"}
2025-11-15 18:26:03-0500: Error: {"error":"Could not parse board location: G17","field":"moves","id":"query_631"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_658"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_659"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_660"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_661"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_662"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_663"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_664"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_665"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_666"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_667"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_668"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_669"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_670"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_671"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_672"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_673"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_674"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_675"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_676"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_677"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_678"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_679"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_680"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_681"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_682"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_683"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_684"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_685"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_686"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_687"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_688"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_689"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_690"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_691"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_692"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_693"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_694"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_695"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_696"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_697"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_698"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_699"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_700"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_701"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_702"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_703"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_704"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_705"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_706"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_707"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_708"}
2025-11-15 18:27:50-0500: Error: {"error":"Illegal move 119: E1","field":"moves","id":"query_709"}
2025-11-15 18:30:13-0500: Error: {"error":"Illegal move 147: H1","field":"moves","id":"query_747"}
2025-11-15 18:30:13-0500: Error: {"error":"Illegal move 147: H1","field":"moves","id":"query_748"}
2025-11-15 18:30:13-0500: Error: {"error":"Illegal move 147: H1","field":"moves","id":"query_749"}
2025-11-15 18:30:13-0500: Error: {"error":"Illegal move 147: H1","field":"moves","id":"query_750"}
2025-11-15 18:30:13-0500: Error: {"error":"Illegal move 147: H1","field":"moves","id":"query_751"}
2025-11-15 18:30:13-0500: Error: {"error":"Illegal move 147: H1","field":"moves","id":"query_752"}
2025-11-15 18:30:13-0500: Error: {"error":"Illegal move 147: H1","field":"moves","id":"query_753"}
2025-11-15 18:30:13-0500: Error: {"error":"Illegal move 147: H1","field":"moves","id":"query_754"}
2025-11-15 18:30:13-0500: Error: {"error":"Illegal move 147: H1","field":"moves","id":"query_755"}
2025-11-15 18:30:13-0500: Error: {"error":"Illegal move 147: H1","field":"moves","id":"query_756"}
2025-11-15 18:30:13-0500: Error: {"error":"Illegal move 147: H1","field":"moves","id":"query_757"}
2025-11-15 18:30:13-0500: Error: {"error":"Illegal move 147: H1","field":"moves","id":"query_758"}
2025-11-15 18:30:13-0500: Error: {"error":"Illegal move 147: H1","field":"moves","id":"query_759"}
2025-11-15 18:31:09-0500: Error: {"error":"Illegal move 65: J8","field":"moves","id":"query_774"}
2025-11-15 18:31:09-0500: Error: {"error":"Illegal move 65: J8","field":"moves","id":"query_775"}
2025-11-15 18:31:09-0500: Error: {"error":"Illegal move 65: J8","field":"moves","id":"query_776"}
2025-11-15 18:31:09-0500: Error: {"error":"Illegal move 65: J8","field":"moves","id":"query_777"}
2025-11-15 18:31:09-0500: Error: {"error":"Illegal move 65: J8","field":"moves","id":"query_778"}
2025-11-15 18:31:09-0500: Error: {"error":"Illegal move 65: J8","field":"moves","id":"query_779"}
2025-11-15 18:31:09-0500: Error: {"error":"Illegal move 65: J8","field":"moves","id":"query_780"}
2025-11-15 18:31:09-0500: Error: {"error":"Illegal move 65: J8","field":"moves","id":"query_781"}
2025-11-15 18:33:01-0500: Error: {"error":"Illegal move 140: N8","field":"moves","id":"query_810"}
2025-11-15 18:33:01-0500: Error: {"error":"Illegal move 140: N8","field":"moves","id":"query_811"}
2025-11-15 18:33:01-0500: Error: {"error":"Illegal move 140: N8","field":"moves","id":"query_812"}
2025-11-15 18:33:01-0500: Error: {"error":"Illegal move 140: N8","field":"moves","id":"query_813"}
2025-11-15 18:33:01-0500: Error: {"error":"Illegal move 140: N8","field":"moves","id":"query_814"}
2025-11-15 18:33:01-0500: Error: {"error":"Illegal move 140: N8","field":"moves","id":"query_815"}
2025-11-15 18:33:01-0500: Error: {"error":"Illegal move 140: N8","field":"moves","id":"query_816"}
2025-11-15 18:33:01-0500: Error: {"error":"Illegal move 140: N8","field":"moves","id":"query_817"}
2025-11-15 18:33:01-0500: Error: {"error":"Illegal move 140: N8","field":"moves","id":"query_818"}
2025-11-15 18:33:01-0500: Error: {"error":"Illegal move 140: N8","field":"moves","id":"query_819"}
2025-11-15 18:33:01-0500: Error: {"error":"Illegal move 140: N8","field":"moves","id":"query_820"}
2025-11-15 18:33:01-0500: Error: {"error":"Illegal move 140: N8","field":"moves","id":"query_821"}
2025-11-15 18:33:01-0500: Error: {"error":"Illegal move 140: N8","field":"moves","id":"query_822"}
2025-11-15 18:33:01-0500: Error: {"error":"Illegal move 140: N8","field":"moves","id":"query_823"}
2025-11-15 18:33:01-0500: Error: {"error":"Illegal move 140: N8","field":"moves","id":"query_824"}
2025-11-15 18:37:06-0500: Error: {"error":"Illegal move 285: P17","field":"moves","id":"query_882"}
2025-11-15 18:37:06-0500: Error: {"error":"Illegal move 285: P17","field":"moves","id":"query_883"}
2025-11-15 18:37:06-0500: Error: {"error":"Illegal move 285: P17","field":"moves","id":"query_884"}
2025-11-15 18:37:06-0500: Error: {"error":"Illegal move 285: P17","field":"moves","id":"query_885"}
2025-11-15 18:37:06-0500: Error: {"error":"Illegal move 285: P17","field":"moves","id":"query_886"}
2025-11-15 18:37:06-0500: Error: {"error":"Illegal move 285: P17","field":"moves","id":"query_887"}
2025-11-15 18:37:06-0500: Error: {"error":"Illegal move 285: P17","field":"moves","id":"query_888"}
2025-11-15 18:37:06-0500: Error: {"error":"Illegal move 285: P17","field":"moves","id":"query_889"}
2025-11-15 18:37:06-0500: Error: {"error":"Illegal move 285: P17","field":"moves","id":"query_890"}
2025-11-15 18:37:06-0500: Error: {"error":"Illegal move 285: P17","field":"moves","id":"query_891"}
2025-11-15 18:37:06-0500: Error: {"error":"Illegal move 285: P17","field":"moves","id":"query_892"}
2025-11-15 18:37:06-0500: Error: {"error":"Illegal move 285: P17","field":"moves","id":"query_893"}
2025-11-15 18:37:06-0500: Error: {"error":"Illegal move 285: P17","field":"moves","id":"query_894"}
2025-11-15 18:37:06-0500: Error: {"error":"Illegal move 285: P17","field":"moves","id":"query_895"}
2025-11-15 18:37:06-0500: Error: {"error":"Illegal move 285: P17","field":"moves","id":"query_896"}
2025-11-15 18:37:06-0500: Error: {"error":"Illegal move 285: P17","field":"moves","id":"query_897"}
2025-11-15 18:37:06-0500: Error: {"error":"Illegal move 285: P17","field":"moves","id":"query_898"}
2025-11-15 18:37:06-0500: Error: {"error":"Illegal move 285: P17","field":"moves","id":"query_899"}
2025-11-15 18:37:06-0500: Error: {"error":"Illegal move 285: P17","field":"moves","id":"query_900"}
2025-11-15 18:37:06-0500: Error: {"error":"Illegal move 285: P17","field":"moves","id":"query_901"}
2025-11-15 18:37:06-0500: Error: {"error":"Illegal move 285: P17","field":"moves","id":"query_902"}
2025-11-15 18:37:06-0500: Error: {"error":"Illegal move 285: P17","field":"moves","id":"query_903"}
2025-11-15 18:37:06-0500: Error: {"error":"Illegal move 285: P17","field":"moves","id":"query_904"}
2025-11-15 18:37:06-0500: Error: {"error":"Illegal move 285: P17","field":"moves","id":"query_905"}
2025-11-15 18:37:06-0500: Error: {"error":"Illegal move 285: P17","field":"moves","id":"query_906"}
2025-11-15 18:37:06-0500: Error: {"error":"Illegal move 285: P17","field":"moves","id":"query_907"}
2025-11-15 18:37:06-0500: Error: {"error":"Illegal move 285: P17","field":"moves","id":"query_908"}
2025-11-15 18:37:06-0500: Error: {"error":"Illegal move 285: P17","field":"moves","id":"query_909"}
2025-11-15 18:37:06-0500: Error: {"error":"Illegal move 285: P17","field":"moves","id":"query_910"}
2025-11-15 18:37:06-0500: Error: {"error":"Illegal move 285: P17","field":"moves","id":"query_911"}
2025-11-15 18:37:06-0500: Error: {"error":"Illegal move 285: P17","field":"moves","id":"query_912"}
2025-11-15 18:37:06-0500: Error: {"error":"Illegal move 285: P17","field":"moves","id":"query_913"}
2025-11-15 18:37:06-0500: Error: {"error":"Illegal move 285: P17","field":"moves","id":"query_914"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_951"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_952"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_953"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_954"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_955"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_956"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_957"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_958"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_959"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_960"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_961"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_962"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_963"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_964"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_965"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_966"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_967"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_968"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_969"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_970"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_971"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_972"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_973"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_974"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_975"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_976"}
